t,user,final_status,edge_id,delay
32,45,edge,14,49.88135196981114
32,38,edge,5,61.149414162390904
32,42,edge,7,87.88445347043871
32,28,edge,9,56.702312273036036
33,76,edge,13,16.331619723307217
33,25,edge,8,22.388077081907255
33,37,edge,0,38.89788258995931
33,46,edge,19,34.36764298012874
33,54,edge,6,153.93292333889727
33,48,edge,5,111.26618765507888
33,44,edge,8,58.574135180311
33,32,edge,9,42.46828439424461
33,57,edge,0,45.90336745062035
33,74,edge,16,50.11964706902364
33,19,edge,8,48.14624645517982
33,19,edge,8,65.07624646603077
33,75,edge,19,23.678857074263703
33,55,edge,5,69.18574158862994
33,50,edge,9,63.89303557165117
33,60,edge,14,20.86144257139135
33,52,edge,16,23.71842941281317
33,5,edge,17,65.10894564006
33,47,edge,7,169.60322881241828
33,6,edge,0,46.13307178342279
33,12,edge,15,87.89842445653849
33,51,edge,14,129.0517049813179
33,67,edge,13,57.12544798227562
33,15,edge,8,47.62847720676133
33,15,edge,8,41.31154998211366
33,75,edge,18,48.3367077232583
33,74,edge,15,14.639191904492025
34,51,edge,3,56.768631136229175
34,22,edge,7,42.00657122082802
34,1,edge,17,34.88551459917794
34,75,edge,18,29.335998265525536
34,44,edge,8,23.425261895244663
34,56,edge,17,41.08322077325409
34,67,edge,4,35.34665689247918
34,61,edge,0,31.176249264983046
34,57,edge,3,76.15680223757117
34,57,edge,3,130.77625816399075
34,28,edge,3,44.65738196935741
34,12,edge,10,65.10116393100682
34,13,edge,18,32.91717637121559
34,38,edge,10,69.85695922939169
34,7,edge,6,34.69642528898222
34,31,edge,0,34.646171064354014
34,12,edge,10,31.198530816550452
34,32,edge,12,39.18371631388892
34,5,edge,11,36.5724085502144
34,70,edge,10,52.04983379661321
34,40,edge,14,39.01660422891576
34,5,edge,8,148.2051176222753
34,38,edge,10,47.06348505441258
34,4,edge,9,114.3541144003234
34,8,edge,4,61.128161918166796
34,17,edge,6,29.468834484733645
34,2,edge,10,58.93284820396607
34,40,edge,14,60.62090333876658
34,51,edge,10,67.26318209286691
34,62,edge,0,22.31101342636906
34,31,edge,0,33.379106190502924
35,19,edge,8,38.56943144624301
35,31,edge,0,26.543057798142783
35,38,edge,10,69.71416883015003
35,15,edge,12,23.443892461919756
35,57,edge,0,35.353311624084064
35,76,edge,13,45.24059872400694
35,25,edge,19,88.44211552930926
35,67,edge,4,42.46844308461219
35,55,edge,10,33.46804713913387
35,51,edge,15,26.33440494490986
35,65,edge,17,33.91906733394061
35,61,edge,0,47.83205961529315
35,51,edge,16,68.88800768974511
35,30,edge,0,28.530652455515277
35,19,edge,8,60.84707639840473
35,71,edge,3,36.58402332777491
35,60,edge,9,53.10146402627622
35,73,edge,10,29.2704765509284
35,5,edge,18,64.34079637116969
35,39,edge,9,31.006612088113595
35,41,edge,8,73.66024619902258
35,71,edge,7,19.532653173296385
35,58,edge,16,28.00309659982722
35,2,edge,1,104.05962078058916
35,76,edge,13,49.73302273000213
36,5,edge,19,50.10657376132965
36,16,edge,11,33.47835206053141
36,17,edge,2,28.6478229239129
36,46,edge,18,73.32070226124176
36,19,edge,9,64.23227839875962
36,63,edge,12,20.51865241412392
36,47,edge,14,20.935622746906432
36,18,edge,0,46.50335608640433
36,36,edge,10,45.02269141031169
36,6,edge,0,62.347922081371586
36,41,edge,18,41.67422338389241
36,70,edge,15,207.4915368552187
36,3,edge,5,46.43201889313018
36,49,edge,7,53.563345007306815
36,70,edge,0,118.31078307530706
36,73,edge,1,71.79740566250435
36,76,edge,13,38.70076654509032
36,21,edge,7,53.95499460412058
36,3,edge,5,26.820843451176593
36,19,edge,9,78.80659874626589
36,10,edge,0,99.90713932527217
36,22,edge,3,36.19898745333315
36,33,edge,15,18.917608208594412
36,18,edge,0,20.59104138900239
36,38,edge,10,23.2599246318451
36,1,edge,4,50.172231928085374
36,10,edge,0,104.3088434834269
36,63,edge,12,33.18295380152576
36,59,edge,14,64.3028955874341
36,26,edge,5,61.22025754113915
36,3,edge,2,163.85608690635567
36,67,edge,13,59.354085753612836
36,61,edge,0,66.28741823945322
36,66,edge,7,28.188040424416492
36,26,edge,15,67.66217059480356
37,33,edge,10,89.46802935920269
37,37,edge,0,48.45599194537492
37,25,edge,8,77.46301771366079
37,9,edge,10,126.56659659550112
37,65,edge,17,78.14259172380049
37,43,edge,12,31.489943927543415
37,31,edge,0,33.660662020523404
37,42,edge,14,57.0820829933173
37,18,edge,10,167.53657298925597
37,66,edge,3,21.050561936012112
37,63,edge,9,18.547329018681246
37,70,edge,10,41.7103659052681
37,9,edge,0,36.755492301732936
37,64,edge,16,42.744206604319686
37,70,edge,0,123.73103871358455
37,37,edge,0,46.94610319505985
37,16,edge,11,38.01854998434155
37,21,edge,7,73.53236247464235
37,55,edge,5,75.73076278847557
37,40,edge,12,123.65776740618801
37,6,edge,10,46.8611865456679
37,23,edge,17,70.82386082541521
37,58,edge,15,76.98988475437228
37,5,edge,18,22.764900086430295
37,20,edge,9,48.16402432815669
37,34,edge,0,36.562069036341974
37,68,edge,14,20.402665767658323
37,37,edge,10,134.0282460545151
37,70,edge,16,113.95671920043235
38,64,edge,16,41.067041624892084
38,50,edge,14,55.57998471766133
38,17,edge,2,19.168114692333834
38,53,edge,10,49.04476637609279
38,1,edge,13,21.292392684952926
38,17,edge,6,27.582086869754853
38,12,edge,15,54.08933964903038
38,39,edge,9,72.39538436570137
38,21,edge,7,54.84117963023534
38,41,edge,19,30.912345951312542
38,22,edge,15,208.60062363089432
38,60,edge,9,86.82473204624358
38,0,edge,0,14.748508291394469
38,7,edge,17,29.701503419185517
38,51,edge,15,66.20968157942534
38,52,edge,10,33.66262041851249
38,1,edge,13,67.96324232819966
38,64,edge,9,171.33717298958274
38,36,edge,2,89.29875800696927
39,61,edge,0,81.53769880492789
39,22,edge,7,32.64971675670907
39,60,edge,9,56.54354757936345
39,55,edge,5,99.48565233708686
39,55,edge,5,126.68827879603218
39,22,edge,3,72.5257343460295
39,5,edge,18,50.191389766083745
39,77,edge,10,71.65421279512037
39,45,edge,9,20.875227417329892
39,72,edge,0,59.08510125573567
39,24,edge,10,57.860023329363386
39,77,edge,18,118.57861944290215
39,70,edge,0,61.56324099671452
39,2,edge,1,64.71163560418466
39,5,edge,18,32.08607110881194
39,16,edge,17,34.15322788824911
39,61,edge,0,28.064246243204877
39,34,edge,0,32.44143210331546
39,2,edge,10,43.73091602628945
39,12,edge,15,34.63422560003822
39,58,edge,6,103.70682588882443
39,74,edge,9,81.31080112369513
40,21,edge,7,87.53698697225325
40,50,edge,12,80.47941143675465
40,14,edge,8,41.735973797431676
40,71,edge,7,29.9138716215032
40,71,edge,7,29.701533882372356
40,57,edge,0,84.4997353834861
40,49,edge,5,93.79288749356043
40,72,edge,0,29.795392526752458
40,61,edge,10,136.48059903127302
40,43,edge,12,39.38871091793221
40,46,edge,18,40.99282721046017
40,57,edge,3,187.72598205999392
40,33,edge,16,22.604656219799903
40,10,edge,0,139.51857933651655
40,1,edge,4,25.52837415216253
40,31,edge,0,30.242487299544152
40,55,edge,15,140.0280766336207
40,11,edge,17,35.12658015022097
40,11,edge,17,24.043189512613676
40,22,edge,3,23.67087895653625
40,35,edge,12,46.34471449977421
40,41,edge,19,23.327324584344815
40,43,edge,15,63.217831335025636
40,55,edge,10,25.68505103500233
40,56,edge,4,48.257009363432815
41,15,edge,18,106.52722746963288
41,30,edge,0,75.84153713922429
41,29,edge,5,54.082021144911494
41,66,edge,14,82.22643975149535
41,3,edge,15,62.53880416839182
41,8,edge,4,63.36671687286961
41,43,edge,8,24.98551003946959
41,50,edge,14,44.105996668465515
41,44,edge,8,20.06022146551724
41,33,edge,15,38.56014919149095
41,54,edge,2,36.967915162565696
41,22,edge,3,70.12604281710829
41,27,edge,0,32.50677406504151
41,61,edge,3,113.98243829375248
41,50,edge,12,40.58297192547321
41,18,edge,0,33.857375181921824
41,14,edge,8,20.142675527581634
41,4,edge,15,48.53250976300954
41,21,edge,3,83.702142331496
41,24,edge,10,43.96552425069504
41,11,edge,18,62.58477546988495
41,17,edge,2,60.27146731315992
42,41,edge,19,57.04683425555371
42,40,edge,9,50.696634473420005
42,12,edge,10,59.73845683991398
42,72,edge,0,46.56653399879838
42,54,edge,10,45.369092188407606
42,17,edge,17,78.10157518031588
42,59,edge,14,78.57729294960126
42,5,edge,19,56.328734794865696
42,0,edge,0,46.98078347169367
42,27,edge,10,55.8142306499771
42,58,edge,16,30.900324788537176
42,3,edge,17,100.37275231037688
42,26,edge,8,122.59487087518602
42,49,edge,3,91.18718255677098
42,38,edge,2,112.73831835002385
42,68,edge,14,52.960945301464356
42,2,edge,1,98.80125051663265
42,33,edge,15,45.993995621498584
42,27,edge,0,47.2194187035822
42,39,edge,14,102.72331249671416
42,60,edge,14,47.77894216203234
42,63,edge,8,80.70828075821701
42,2,edge,2,42.4297872667346
42,74,edge,15,49.65028235157467
42,67,edge,4,37.38977184583831
42,24,edge,6,84.41398744469896
42,33,edge,9,115.06829642026639
42,64,edge,0,74.89698781400611
42,20,edge,12,16.940894023988783
42,78,edge,0,39.809972358473516
42,18,edge,0,13.71473591572418
42,20,edge,15,122.09163785342601
43,8,edge,1,32.76828412935184
43,12,edge,16,46.202951320798675
43,41,edge,18,31.25242100440769
43,16,edge,17,25.526595934318852
43,0,edge,0,30.938733112683384
43,65,edge,18,33.70763012118416
43,52,edge,16,54.41981543255064
43,69,edge,3,25.712751021754762
43,58,edge,16,51.049631948844926
43,41,edge,19,70.41170873051455
43,57,edge,0,33.521471198512636
43,42,edge,3,122.31143065339357
43,2,edge,6,88.54419421578633
43,72,edge,0,61.527949611795705
43,51,edge,15,52.06729607097339
43,11,edge,18,52.555287125123925
43,50,edge,12,26.162338610379646
43,5,edge,5,46.74986524552376
43,0,edge,0,15.661354522961734
43,13,edge,10,148.27719599882738
43,52,edge,10,36.51864778295181
44,8,edge,4,55.99578709523018
44,60,edge,9,37.65570964641791
44,52,edge,10,56.24696174753881
44,12,edge,9,150.23839670363384
44,24,edge,6,79.79000645481797
44,54,edge,1,61.53186523929644
44,19,edge,8,79.11868362446884
44,27,edge,0,76.18697609326446
44,40,edge,15,84.54206927588368
44,69,edge,3,72.13871602748668
44,15,edge,9,37.95921245618968
44,10,edge,10,35.71119230396403
44,22,edge,14,108.73760981571654
44,52,edge,5,50.856543146035584
44,72,edge,0,60.05871127488423
44,27,edge,10,77.14173489779682
44,73,edge,1,95.32181595022739
44,72,edge,0,39.01333091747419
44,57,edge,10,169.5912752130457
44,59,edge,9,22.856517073638006
44,70,edge,10,60.67009461521395
44,12,edge,15,58.46823373004733
44,19,edge,12,23.841271054032074
44,7,edge,17,50.46768175977771
44,0,edge,0,45.88723910245004
44,41,edge,19,54.79742675889009
44,32,edge,12,44.103494072018925
44,49,edge,10,42.22364820294923
45,68,edge,14,42.85220637706778
45,34,edge,0,20.222291982588487
45,60,edge,9,76.88277187691293
45,42,edge,7,57.715323845662105
45,45,edge,9,42.396181619325304
45,35,edge,5,58.043617238295894
45,17,edge,6,57.502991243906834
45,66,edge,7,14.816941273614605
45,61,edge,10,71.71516229580656
45,58,edge,15,26.77536029413234
45,36,edge,1,153.411538539065
45,10,edge,0,95.57157141263852
45,78,edge,0,71.32710360109559
45,6,edge,0,16.9983651636463
45,10,edge,2,109.46991727902655
45,45,edge,9,28.00714850913498
45,48,edge,6,123.30360405972445
45,51,edge,15,60.67695137847899
45,58,edge,5,45.238425637590986
45,76,edge,4,47.72266593077049
45,19,edge,8,95.69869865402922
45,49,edge,10,93.93178157415653
45,46,edge,18,50.00346278488118
45,44,edge,8,60.81326675160721
46,25,edge,5,94.14574339791564
46,8,edge,6,80.56488573274092
46,64,edge,5,57.86260857453265
46,37,edge,0,43.162410051057755
46,66,edge,14,91.85554028113569
46,0,edge,0,23.471969437151465
46,8,edge,17,50.36580116647102
46,58,edge,15,37.788298536774164
46,23,edge,2,45.786599526493404
46,76,edge,17,34.488619695018706
46,40,edge,9,93.079272523871
46,26,edge,5,37.96888964141783
46,5,edge,18,64.36702037981871
46,18,edge,0,17.784605099577476
46,58,edge,10,32.232496116540695
46,63,edge,9,54.343772310651204
46,22,edge,3,57.26463483031871
46,68,edge,14,53.48259449187379
46,9,edge,10,100.67349692191304
46,13,edge,19,46.389582896295856
46,46,edge,8,111.54423852379176
46,63,edge,12,29.583315031020803
46,45,edge,14,74.64891042734699
46,62,edge,0,37.01264767834257
47,52,edge,5,58.88984185457042
47,49,edge,3,129.56173926463893
47,28,edge,14,54.231309045436966
47,56,edge,13,25.496946576031185
47,24,edge,10,34.5442947175589
47,73,edge,1,113.40586375421172
47,49,edge,15,118.13586999053994
47,0,edge,0,30.29976209216574
47,79,edge,17,54.07751606216475
47,1,edge,4,19.52443764324518
47,40,edge,14,54.80614789446931
47,72,edge,10,154.31792030394718
47,66,edge,3,38.76124160497646
47,58,edge,15,79.60672503740217
47,45,edge,9,30.751482946788464
47,78,edge,10,82.07679461948936
47,44,edge,19,24.0251584100282
47,2,edge,2,74.2292991449525
47,57,edge,0,64.168905933129
47,26,edge,15,32.910132129713816
47,21,edge,3,98.42824638429124
47,26,edge,5,28.99646221311765
47,72,edge,0,62.4595273403185
47,32,edge,12,49.56931798683649
47,49,edge,10,42.350404589145036
47,72,edge,0,45.916275571371834
47,38,edge,10,30.49466638636763
47,50,edge,9,41.25749648649306
47,0,edge,0,46.48858329479984
47,18,edge,0,21.58970925435572
47,0,edge,10,129.7420983415455
48,14,edge,8,21.153328740133738
48,62,edge,0,14.700342973407464
48,35,edge,15,52.61401927414696
48,34,edge,0,37.530498329717076
48,12,edge,10,84.4632182740279
48,37,edge,0,31.604218843915994
48,57,edge,3,192.6710836249633
48,75,edge,19,26.948787075824704
48,45,edge,9,35.60893110197996
48,22,edge,3,22.977200869972442
48,23,edge,13,45.46028199015975
48,58,edge,16,25.094250784999215
48,52,edge,10,22.473995588509062
48,23,edge,2,52.877053283612035
48,69,edge,16,241.63930453502826
48,11,edge,18,40.107358916537656
48,2,edge,1,71.37207426371262
48,52,edge,15,84.02685236832546
48,56,edge,4,45.72894509182582
48,22,edge,14,36.08366953106935
48,27,edge,0,21.569038025927494
48,28,edge,15,86.21835514925176
48,26,edge,18,81.89183689260295
49,70,edge,10,47.202511941709005
49,3,edge,5,50.135777089821694
49,68,edge,14,57.70446351073401
49,37,edge,0,25.350546721538546
49,45,edge,12,27.044125737735435
49,52,edge,5,25.339036740003326
49,5,edge,19,65.77295608267684
49,65,edge,18,31.5372280198488
49,75,edge,8,103.35550861962277
49,17,edge,6,22.577248297192575
49,3,edge,15,102.9322662642216
49,57,edge,0,92.0040294216722
49,63,edge,9,56.11289290034472
49,24,edge,5,26.20924574394709
49,9,edge,0,53.369160488557036
49,65,edge,19,42.29850122352734
49,40,edge,9,75.83089243388605
49,37,edge,10,76.84753305912838
49,40,edge,16,170.08234688308949
49,79,edge,4,83.04683630198271
49,67,edge,4,29.410029121300063
49,55,edge,16,123.43840074203784
49,60,edge,12,70.16777744673591
49,53,edge,5,38.52418303323064
49,61,edge,0,69.24825788374278
49,49,edge,16,80.8531986130954
49,17,edge,13,68.70456749776763
49,54,edge,10,68.95367876676285
49,31,edge,0,27.358819416710677
50,2,edge,10,81.1629596373298
50,9,edge,0,18.18818206453097
50,2,edge,10,56.940480407682124
50,62,edge,0,31.51272905623381
50,79,edge,18,59.730068525969905
50,22,edge,7,70.9176366422441
50,66,edge,3,23.124620408509482
50,73,edge,10,100.91364676921216
50,27,edge,0,36.82658719257597
50,78,edge,10,79.76027206058666
50,31,edge,0,26.242936767694
50,60,edge,9,39.881405363627835
50,20,edge,8,62.877328956176555
50,69,edge,3,41.719677985902656
50,44,edge,19,33.10376365394577
50,60,edge,14,21.96288602724535
50,73,edge,2,77.54175903219269
50,26,edge,15,41.214182286652566
50,22,edge,3,28.62671120738226
50,63,edge,12,31.879205253074442
50,75,edge,19,49.054906446770985
50,6,edge,0,62.50039915944198
50,40,edge,9,37.2739594791325
50,45,edge,8,105.84076904813939
51,50,edge,14,31.987939949791485
51,6,edge,10,67.08861761087496
51,48,edge,2,64.15831420522488
51,17,edge,17,22.49989992759749
51,5,edge,19,30.426591849050563
51,64,edge,10,33.79144666751498
51,57,edge,0,51.43414424235502
51,75,edge,17,125.26469626911488
51,64,edge,5,29.730039859128286
51,25,edge,12,25.509172875034967
51,41,edge,19,69.73023868846346
51,70,edge,10,49.70919356478322
51,33,edge,15,31.278867061672592
51,42,edge,7,87.66652639911551
51,20,edge,12,46.520557792653634
51,20,edge,12,27.619448423749482
51,7,edge,6,34.45713043796067
51,60,edge,12,99.6171532939432
51,0,edge,0,40.11448997835531
51,16,edge,5,47.43911804663313
51,19,edge,12,69.21864961612035
51,25,edge,18,82.54111487303759
51,20,edge,14,123.79509597281341
51,40,edge,14,44.872796496513295
51,30,edge,10,80.61974242930435
51,70,edge,10,114.98088292684885
52,63,edge,8,59.96621740267146
52,51,edge,16,43.485775028551615
52,31,edge,10,80.10006248175351
52,54,edge,10,99.00160377926908
52,47,edge,14,24.52319306182665
52,54,edge,10,96.934756864557
52,43,edge,8,28.81831713047659
52,18,edge,0,23.799876575840344
52,66,edge,3,22.28318093069991
52,57,edge,10,209.56249560162658
52,20,edge,15,85.67997111067744
52,3,edge,5,60.02915637152941
52,20,edge,9,14.896440433846491
52,6,edge,0,23.201742439989697
52,27,edge,3,165.6506644540887
52,71,edge,3,53.3988801435603
52,63,edge,9,47.35422199314035
52,9,edge,0,28.700256462221233
52,45,edge,14,37.43995275175484
52,2,edge,10,40.48617346703207
52,27,edge,0,63.08805103227925
52,52,edge,5,54.14468506699494
52,39,edge,9,86.9641629999327
52,54,edge,1,79.54497303176252
53,39,edge,15,211.98684915411334
53,20,edge,12,15.830847441154841
53,38,edge,5,28.406228811761466
53,15,edge,12,68.54303107894584
53,23,edge,13,31.552530426898635
53,8,edge,1,43.9545530414365
53,10,edge,10,74.1905215699855
53,14,edge,19,61.78318986970937
53,28,edge,14,18.960647812811096
53,53,edge,5,39.00995885764533
53,43,edge,8,43.36934018490175
53,75,edge,19,49.400760430440904
53,14,edge,8,47.01900946894883
53,51,edge,16,27.92221407501318
53,43,edge,8,48.31834828339734
54,57,edge,0,49.59388083836606
54,73,edge,10,80.9352708487297
54,20,edge,14,88.8540699002168
54,77,edge,5,38.073776158740095
54,55,edge,0,37.13434928328697
54,5,edge,17,32.889880508555954
54,3,edge,10,68.02688538370302
54,73,edge,1,115.55853575937756
54,39,edge,9,59.90489924724974
54,75,edge,19,23.200304348772708
54,62,edge,0,33.63906229770938
54,23,edge,13,24.846441987273856
54,16,edge,19,38.059731575245856
54,35,edge,15,16.88612482379006
54,17,edge,6,48.97067492863741
54,8,edge,4,79.72628654046429
54,75,edge,18,41.78638597905013
55,3,edge,16,23.54958765427613
55,68,edge,14,49.478835706733086
55,19,edge,8,84.81439320393842
55,65,edge,19,42.960882085754236
55,17,edge,2,40.81574449199136
55,72,edge,0,45.8126438617865
55,26,edge,15,32.84964363561475
55,20,edge,9,32.970022662667795
55,60,edge,14,41.01994744884287
55,52,edge,16,32.067023727255496
55,30,edge,0,93.21813897153677
55,44,edge,8,60.30955775007432
55,10,edge,10,84.43931596181501
55,48,edge,6,121.8505724858959
55,59,edge,9,41.65664251430911
55,36,edge,5,137.33461136473522
55,47,edge,7,96.52944490209063
55,31,edge,0,40.23684610663603
55,66,edge,3,15.250457232837562
55,37,edge,10,96.18906443112732
55,55,edge,10,38.68893104116271
55,3,edge,17,85.55352342855295
55,1,edge,4,37.846438164980526
55,28,edge,9,42.89315078174791
55,76,edge,6,18.480790179773386
55,4,edge,10,42.50433753222781
56,16,edge,17,25.986374185169407
56,23,edge,13,19.864818911156757
56,29,edge,16,60.99203034593158
56,22,edge,14,55.16755066678255
56,49,edge,10,75.6103473396205
56,17,edge,13,63.813771134272834
56,50,edge,9,22.806785056546598
56,63,edge,8,25.620674980174872
56,40,edge,3,90.49058201617251
56,28,edge,3,87.89341465527029
56,19,edge,8,48.52027946295448
56,33,edge,10,68.91541233568701
56,70,edge,0,117.99264983226813
56,9,edge,0,31.930321669661254
56,31,edge,0,40.522431955426775
56,3,edge,5,26.324307751953473
56,65,edge,18,21.20609426226501
56,49,edge,16,80.48842543348906
56,75,edge,8,31.106001687060584
56,71,edge,3,45.44833093822307
56,21,edge,9,93.77825374321286
56,37,edge,10,126.54070813749968
56,14,edge,12,101.20028012343228
57,31,edge,0,36.875612788603554
57,79,edge,17,39.29007079671849
57,41,edge,8,57.48128789224839
57,70,edge,10,138.36578943391416
57,23,edge,6,44.57707197339808
57,71,edge,3,24.114361267837356
57,23,edge,10,230.2040174825113
57,13,edge,19,61.842531896074036
57,33,edge,16,39.45033876228665
57,13,edge,18,62.871176199797105
57,30,edge,0,42.933496433149706
57,45,edge,9,31.781110696253034
57,36,edge,10,17.255202615646436
57,78,edge,0,18.748314461175497
57,68,edge,7,153.1896985057401
57,43,edge,19,42.309251093406544
57,77,edge,5,27.157924834659745
57,4,edge,15,15.55256069565141
57,19,edge,8,84.15172703000037
57,40,edge,14,61.10958207078046
57,7,edge,13,57.79825199086992
57,40,edge,12,104.33225875107708
57,26,edge,5,65.2316187036203
57,45,edge,14,31.50901188569945
57,24,edge,5,59.47933334123095
57,11,edge,18,29.346374054449033
58,69,edge,3,20.791938864519615
58,77,edge,5,53.8255014489254
58,25,edge,8,81.97624315613119
58,14,edge,8,22.127973366097212
58,69,edge,14,206.3687304774715
58,24,edge,16,36.520051747538034
58,35,edge,12,44.80193191233867
58,33,edge,10,45.542802860564734
58,26,edge,19,40.47066565222579
58,4,edge,16,24.758050116222375
58,67,edge,13,39.24245821431484
58,55,edge,0,57.03498175515793
58,51,edge,15,32.381282668617104
58,52,edge,10,20.31090141623497
58,70,edge,0,117.4253740234381
58,79,edge,17,25.69452187165437
58,46,edge,8,110.9088908186933
58,37,edge,0,23.17096821412418
58,19,edge,9,83.71373440305875
58,31,edge,0,45.00386799049778
58,40,edge,7,79.95817156451874
58,5,edge,18,58.24666104596174
58,21,edge,3,79.09837328941732
58,19,edge,12,36.571933376363035
58,29,edge,5,72.71354134032849
58,12,edge,9,114.25619769411014
58,32,edge,12,30.984585291457325
58,24,edge,6,136.32518053756667
58,17,edge,13,54.85532616482973
59,62,edge,0,19.611446200235775
59,37,edge,10,98.03678008320908
59,68,edge,14,51.36875901263319
59,28,edge,15,97.47796763519693
59,54,edge,10,73.8397665815627
59,61,edge,0,62.648293774192474
59,31,edge,0,19.500610648471802
59,13,edge,18,65.50302598742397
59,3,edge,10,100.92484047159306
59,5,edge,18,58.077467025601216
59,49,edge,10,87.40535251084096
59,61,edge,0,62.1711305390572
59,23,edge,4,67.80266203775842
59,79,edge,18,54.00861003487692
59,22,edge,3,60.581983771965554
59,53,edge,5,52.503741858980604
59,6,edge,0,57.746211015929646
59,21,edge,9,160.58999005967624
59,54,edge,10,91.86104983038993
59,47,edge,14,35.9181346736708
59,16,edge,17,54.38282264699043
59,46,edge,8,93.23141302963505
59,56,edge,4,50.329121422741636
60,46,edge,18,46.673152803297214
60,73,edge,10,48.48162151880234
60,43,edge,9,51.978204503150515
60,34,edge,0,26.093554228076886
60,74,edge,10,53.81240776434652
60,12,edge,3,105.1670644143045
60,9,edge,0,41.46660916574178
60,38,edge,10,63.291299063779164
60,38,edge,10,20.698877327640105
60,74,edge,9,49.37760223032826
60,10,edge,0,77.59901324065149
60,66,edge,7,46.51164597206913
60,43,edge,19,58.50888661579227
60,27,edge,0,80.92624326813858
60,33,edge,15,15.173284500563126
60,38,edge,2,44.76866891143638
60,35,edge,12,20.279390762457684
60,37,edge,0,24.81056303205813
60,50,edge,14,23.067288178697464
60,60,edge,14,55.31979101276045
60,6,edge,5,138.99898925287496
60,19,edge,8,32.85600632579749
60,19,edge,8,72.19546340800416
61,8,edge,4,74.14294256718935
61,39,edge,14,60.327996717177946
61,43,edge,18,33.372545717023634
61,26,edge,5,24.831846511104228
61,17,edge,2,28.054307143337407
61,26,edge,15,29.64707483113636
61,19,edge,14,88.62206548958359
61,67,edge,13,23.113175506363557
61,17,edge,11,39.90159856856237
61,25,edge,19,82.5619808458578
61,45,edge,14,58.10037904280591
61,58,edge,5,14.432905591667708
61,55,edge,10,47.401570034556734
61,41,edge,19,34.67618759309165
61,67,edge,13,18.74642509067536
61,32,edge,12,43.836354590377596
61,58,edge,5,39.788377714939436
61,23,edge,2,57.45789427238509
61,73,edge,10,49.41336002146809
62,5,edge,19,69.80947093907552
62,28,edge,14,33.732274429013195
62,26,edge,5,47.69689249977234
62,59,edge,14,69.70007686201295
62,47,edge,7,127.67228161101279
62,72,edge,0,38.17484306248101
62,23,edge,4,49.38096369192474
62,36,edge,10,34.20593942900288
62,40,edge,9,77.24549593920527
62,33,edge,16,33.230830521685085
62,2,edge,2,81.98053749860995
62,66,edge,3,20.405364909220435
62,26,edge,15,64.90084978924502
62,32,edge,12,43.58736436069282
62,13,edge,11,42.942230435884866
62,49,edge,10,51.677244464940166
62,77,edge,5,25.131284528819485
62,4,edge,15,24.518753654656106
62,61,edge,0,46.593567730206885
62,34,edge,0,30.566310817967288
62,59,edge,14,67.85402925766557
62,73,edge,10,40.54856612124619
62,72,edge,0,31.499243568519432
62,39,edge,15,178.54921206562548
62,71,edge,7,46.057483042840126
62,37,edge,10,57.76084551533503
62,46,edge,19,50.296391485887504
62,26,edge,15,39.761088545216474
62,5,edge,18,39.10111850662568
62,20,edge,9,51.97326107034467
62,36,edge,10,61.711725440676716
62,61,edge,0,23.03290137891876
62,20,edge,16,81.13325754956641
62,42,edge,3,112.77926063979692
62,16,edge,17,24.665013275518852
63,45,edge,12,39.748921335581024
63,24,edge,10,38.9916816573179
63,60,edge,9,36.40626665168203
63,36,edge,5,132.89602943054166
63,62,edge,0,28.3689077735557
63,34,edge,10,247.55474196809476
63,29,edge,10,25.545207718888463
63,63,edge,12,28.29769487947837
63,4,edge,16,39.61835311388529
63,22,edge,3,50.04854701038514
63,69,edge,10,272.98670013484343
63,79,edge,17,35.33714324422746
63,46,edge,8,96.51469817789578
63,33,edge,5,12.389814526454062
63,12,edge,14,59.44275074850265
63,4,edge,6,126.55172045990624
63,40,edge,14,28.54442760510633
63,34,edge,0,48.168712898008735
63,43,edge,8,63.499858004914294
63,59,edge,14,23.77083364736191
63,24,edge,16,45.57982491919516
63,46,edge,19,31.09767556587405
63,7,edge,11,44.00193802522437
63,63,edge,9,40.31359127347908
63,46,edge,18,29.060635144387195
63,23,edge,6,73.57720516663547
63,68,edge,14,55.417337737157425
63,49,edge,16,53.969693700967184
63,54,edge,0,180.73064237746493
63,28,edge,14,20.831584706489526
63,21,edge,3,37.072098812381654
63,14,edge,19,75.37005774353695
63,43,edge,5,83.22695675893912
64,35,edge,15,40.613592354610304
64,72,edge,0,56.98308068885409
64,60,edge,14,33.431583194894586
64,6,edge,10,93.30871637364629
64,56,edge,4,34.81096671968497
64,54,edge,5,139.63123482016428
64,11,edge,18,64.59665369282688
64,15,edge,8,30.850370480346772
64,33,edge,15,23.28176197080877
64,76,edge,2,67.60516001308827
64,74,edge,5,48.22303972758003
64,64,edge,10,61.47195138700597
64,67,edge,2,67.34950786928188
64,7,edge,17,32.92513494535734
64,40,edge,14,35.75717050069854
64,2,edge,10,73.3133194274041
64,25,edge,8,86.09419116414809
64,78,edge,0,54.706398198734846
64,15,edge,8,50.17724242185378
64,55,edge,5,93.69881545855655
64,73,edge,2,27.665795356422148
64,9,edge,0,32.97981196499124
65,49,edge,10,43.156753732549404
65,77,edge,5,32.09556159700429
65,24,edge,10,53.512373775829566
65,67,edge,13,17.76251209661645
65,53,edge,6,158.09702956596126
65,66,edge,7,14.51810084110541
65,4,edge,12,39.16616503020997
